ICD9Code,level2,level1,icd9_3d
"366.20",Cataract,DMSymptom,"366"
"366.21",Cataract,DMSymptom,"366"
"366.22",Cataract,DMSymptom,"366"
"366.23",Cataract,DMSymptom,"366"
"366.30",Cataract,DMSymptom,"366"
"366.31",Cataract,DMSymptom,"366"
"366.32",Cataract,DMSymptom,"366"
"366.33",Cataract,DMSymptom,"366"
"366.34",Cataract,DMSymptom,"366"
"366.42",Cataract,DMSymptom,"366"
"366.43",Cataract,DMSymptom,"366"
"366.44",Cataract,DMSymptom,"366"
"366.45",Cataract,DMSymptom,"366"
"366.46",Cataract,DMSymptom,"366"
"366.50",Cataract,DMSymptom,"366"
"366.51",Cataract,DMSymptom,"366"
"366.52",Cataract,DMSymptom,"366"
"366.53",Cataract,DMSymptom,"366"
"366.8",Cataract,DMSymptom,"366"
"366.9",Cataract,DMSymptom,"366"
"681",Cellulitis,,"681"
"681.0",Cellulitis,,"681"
"681.00",Cellulitis,,"681"
"681.01",Cellulitis,,"681"
"681.02",Cellulitis,,"681"
"681.9",Cellulitis,,"681"
"682",Cellulitis,,"682"
"682.0",Cellulitis,,"682"
"682.1",Cellulitis,,"682"
"682.2",Cellulitis,,"682"
"682.3",Cellulitis,,"682"
"682.4",Cellulitis,,"682"
"682.5",Cellulitis,,"682"
"682.8",Cellulitis,,"682"
"682.9",Cellulitis,,"682"
"681.1",Cellulitis,,"681"
"681.10",Cellulitis,,"681"
"681.11",Cellulitis,,"681"
"682.6",Cellulitis,,"682"
"682.7",Cellulitis,,"682"
"331.0",CerebralDegeneration,NervousSystemOther,"331"
"331.1",CerebralDegeneration,NervousSystemOther,"331"
"331.11",CerebralDegeneration,NervousSystemOther,"331"
"331.19",CerebralDegeneration,NervousSystemOther,"331"
"331.2",CerebralDegeneration,NervousSystemOther,"331"
"331.3",CerebralDegeneration,NervousSystemOther,"331"
"331.4",CerebralDegeneration,NervousSystemOther,"331"
"331.5",CerebralDegeneration,NervousSystemOther,"331"
"331.7",CerebralDegeneration,NervousSystemOther,"331"
"331.81",CerebralDegeneration,NervousSystemOther,"331"
"331.82",CerebralDegeneration,NervousSystemOther,"331"
"331.83",CerebralDegeneration,NervousSystemOther,"331"
"331.89",CerebralDegeneration,NervousSystemOther,"331"
"331.9",CerebralDegeneration,NervousSystemOther,"331"
"290.4",CerebroVascular,,"290"
"290.40",CerebroVascular,,"290"
"290.41",CerebroVascular,,"290"
"290.42",CerebroVascular,,"290"
"290.43",CerebroVascular,,"290"
"430",CerebroVascular,,"430"
"430.",CerebroVascular,,"430"
"431",CerebroVascular,,"431"
"431.",CerebroVascular,,"431"
"432.0",CerebroVascular,,"432"
"432.1",CerebroVascular,,"432"
"432.9",CerebroVascular,,"432"
"433.0",CerebroVascular,,"433"
"433.00",CerebroVascular,,"433"
"433.01",CerebroVascular,,"433"
"433.1",CerebroVascular,,"433"
"433.10",CerebroVascular,,"433"
"433.11",CerebroVascular,,"433"
"433.2",CerebroVascular,,"433"
"433.20",CerebroVascular,,"433"
"433.21",CerebroVascular,,"433"
"433.3",CerebroVascular,,"433"
"433.30",CerebroVascular,,"433"
"433.31",CerebroVascular,,"433"
"433.8",CerebroVascular,,"433"
"433.80",CerebroVascular,,"433"
"433.81",CerebroVascular,,"433"
"433.9",CerebroVascular,,"433"
"433.90",CerebroVascular,,"433"
"433.91",CerebroVascular,,"433"
"434.0",CerebroVascular,,"434"
"434.00",CerebroVascular,,"434"
"434.01",CerebroVascular,,"434"
"434.1",CerebroVascular,,"434"
"434.10",CerebroVascular,,"434"
"434.11",CerebroVascular,,"434"
"434.9",CerebroVascular,,"434"
"434.90",CerebroVascular,,"434"
"434.91",CerebroVascular,,"434"
"435",CerebroVascular,,"435"
"435.0",CerebroVascular,,"435"
"435.1",CerebroVascular,,"435"
"435.2",CerebroVascular,,"435"
"435.3",CerebroVascular,,"435"
"435.8",CerebroVascular,,"435"
"435.9",CerebroVascular,,"435"
"436",CerebroVascular,,"436"
"436.",CerebroVascular,,"436"
"437",CerebroVascular,,"437"
"437.0",CerebroVascular,,"437"
"437.1",CerebroVascular,,"437"
"437.2",CerebroVascular,,"437"
"437.3",CerebroVascular,,"437"
"437.4",CerebroVascular,,"437"
"437.5",CerebroVascular,,"437"
"437.6",CerebroVascular,,"437"
"437.7",CerebroVascular,,"437"
"437.8",CerebroVascular,,"437"
"437.9",CerebroVascular,,"437"
"438",CerebroVascular,,"438"
"438.",CerebroVascular,,"438"
"438.0",CerebroVascular,,"438"
"438.10",CerebroVascular,,"438"
"438.11",CerebroVascular,,"438"
"438.12",CerebroVascular,,"438"
"438.13",CerebroVascular,,"438"
"438.14",CerebroVascular,,"438"
"438.19",CerebroVascular,,"438"
"438.2",CerebroVascular,,"438"
"438.20",CerebroVascular,,"438"
"438.21",CerebroVascular,,"438"
"438.22",CerebroVascular,,"438"
"438.30",CerebroVascular,,"438"
"438.31",CerebroVascular,,"438"
"438.32",CerebroVascular,,"438"
"438.40",CerebroVascular,,"438"
"438.41",CerebroVascular,,"438"
"438.42",CerebroVascular,,"438"
"438.50",CerebroVascular,,"438"
"438.51",CerebroVascular,,"438"
"438.52",CerebroVascular,,"438"
"438.53",CerebroVascular,,"438"
"438.6",CerebroVascular,,"438"
"438.7",CerebroVascular,,"438"
"438.8",CerebroVascular,,"438"
"438.81",CerebroVascular,,"438"
"438.82",CerebroVascular,,"438"
"438.83",CerebroVascular,,"438"
"438.84",CerebroVascular,,"438"
"438.85",CerebroVascular,,"438"
"438.89",CerebroVascular,,"438"
"438.9",CerebroVascular,,"438"
"V12.54",CerebroVascular,,"V12"
"380.4",Cerumen,,"380"
"723",Cervical,,"723"
"723.0",Cervical,,"723"
"723.1",Cervical,,"723"
"723.2",Cervical,,"723"
"723.3",Cervical,,"723"
"723.4",Cervical,,"723"
"723.5",Cervical,,"723"
"723.6",Cervical,,"723"
"723.7",Cervical,,"723"
"723.8",Cervical,,"723"
"723.9",Cervical,,"723"
"786.5",ChestPain,,"786"
"786.50",ChestPain,,"786"
"786.51",ChestPain,,"786"
"786.59",ChestPain,,"786"
"595.1",ChronicCystitis,,"595"
"595.2",ChronicCystitis,,"595"
"338.29",ChronicPainSynd,DMSympton,"338"
"338.4",ChronicPainSynd,DMSympton,"338"
"780.96",ChronicPainSynd,DMSympton,"780"
"585",ChronicRenalFailure,,"585"
"585.",ChronicRenalFailure,,"585"
"585.1",ChronicRenalFailure,,"585"
"585.2",ChronicRenalFailure,,"585"
"585.3",ChronicRenalFailure,,"585"
"585.4",ChronicRenalFailure,,"585"
"585.5",ChronicRenalFailure,,"585"
"585.6",ChronicRenalFailure,,"585"
"585.9",ChronicRenalFailure,,"585"
"V45.1",ChronicRenalFailure,,"V45"
"V45.11",ChronicRenalFailure,,"V45"
"286",Coagulation,,"286"
"286.0",Coagulation,,"286"
"286.1",Coagulation,,"286"
"286.2",Coagulation,,"286"
"286.3",Coagulation,,"286"
"286.4",Coagulation,,"286"
"286.5",Coagulation,,"286"
"286.59",Coagulation,,"286"
"286.6",Coagulation,,"286"
"286.7",Coagulation,,"286"
"286.9",Coagulation,,"286"
"790.92",Coagulation,,"790"
"558",ColitisNoninfectious,ColitisMSC,"558"
"558.0",ColitisNoninfectious,ColitisMSC,"558"
"558.42",ColitisNoninfectious,ColitisMSC,"558"
"558.9",ColitisNoninfectious,ColitisMSC,"558"
"077.0",Conjunctivitis,,"077"
"077.1",Conjunctivitis,,"077"
"077.2",Conjunctivitis,,"077"
"077.3",Conjunctivitis,,"077"
"077.4",Conjunctivitis,,"077"
"077.8",Conjunctivitis,,"077"
"077.9",Conjunctivitis,,"077"
"077.98",Conjunctivitis,,"077"
"077.99",Conjunctivitis,,"077"
"372.0",Conjunctivitis,,"372"
"372.00",Conjunctivitis,,"372"
"372.01",Conjunctivitis,,"372"
"372.02",Conjunctivitis,,"372"
"372.03",Conjunctivitis,,"372"
"372.04",Conjunctivitis,,"372"
"372.05",Conjunctivitis,,"372"
"372.06",Conjunctivitis,,"372"
"372.1",Conjunctivitis,,"372"
"372.10",Conjunctivitis,,"372"
"372.11",Conjunctivitis,,"372"
"372.12",Conjunctivitis,,"372"
"372.13",Conjunctivitis,,"372"
"372.14",Conjunctivitis,,"372"
"372.15",Conjunctivitis,,"372"
"372.20",Conjunctivitis,,"372"
"372.21",Conjunctivitis,,"372"
"372.22",Conjunctivitis,,"372"
"372.3",Conjunctivitis,,"372"
"372.30",Conjunctivitis,,"372"
"372.31",Conjunctivitis,,"372"
"372.33",Conjunctivitis,,"372"
"372.39",Conjunctivitis,,"372"
"564.0",Constipation,DMSympton,"564"
"564.00",Constipation,DMSympton,"564"
"564.02",Constipation,DMSympton,"564"
"564.09",Constipation,DMSympton,"564"
"490",COPD,,"490"
"490.",COPD,,"490"
"491",COPD,,"491"
"491.0",COPD,,"491"
"491.1",COPD,,"491"
"491.2",COPD,,"491"
"491.20",COPD,,"491"
"491.21",COPD,,"491"
"491.22",COPD,,"491"
"491.8",COPD,,"491"
"491.9",COPD,,"491"
"492",COPD,,"492"
"492.0",COPD,,"492"
"492.8",COPD,,"492"
"494",COPD,,"494"
"494.",COPD,,"494"
"494.0",COPD,,"494"
"494.1",COPD,,"494"
"496",COPD,,"496"
"496.",COPD,,"496"
"700",Corns,Skin,"700"
"700.",Corns,Skin,"700"
"786.2",Cough,DMSympton,"786"
"790.95",CRP,,"790"
"281",DeficiencyAnemia,Anemia,"281"
"281.0",DeficiencyAnemia,Anemia,"281"
"281.3",DeficiencyAnemia,Anemia,"281"
"281.2",DeficiencyAnemia,Anemia,"281"
"281.4",DeficiencyAnemia,Anemia,"281"
"281.8",DeficiencyAnemia,Anemia,"281"
"281.9",DeficiencyAnemia,Anemia,"281"
"290",Dementia,,"290"
"290.0",Dementia,,"290"
"290.1",Dementia,,"290"
"290.10",Dementia,,"290"
"290.11",Dementia,,"290"
"290.12",Dementia,,"290"
"290.13",Dementia,,"290"
"290.2",Dementia,,"290"
"290.20",Dementia,,"290"
"290.21",Dementia,,"290"
"290.3",Dementia,,"290"
"290.8",Dementia,,"290"
"290.9",Dementia,,"290"
"294.0",Dementia,,"294"
"294.1",Dementia,,"294"
"294.10",Dementia,,"294"
"294.11",Dementia,,"294"
"294.20",Dementia,,"294"
"294.21",Dementia,,"294"
"294.8",Dementia,,"294"
"294.9",Dementia,,"294"
"692.9",Dermatitis,Dermatitis,"692"
"691",Dermatitis,Dermatitis,"691"
"691.0",Dermatitis,Dermatitis,"691"
"691.8",Dermatitis,Dermatitis,"691"
"692",Dermatitis,Dermatitis,"692"
"564.5",Diarrhea,,"564"
"787.91",Diarrhea,,"787"
"V65.3",DieteticMonotoring,,"V65"
"456.0",DigestiveBleeding,Digestive,"456"
"456.20",DigestiveBleeding,Digestive,"456"
"530.7",DigestiveBleeding,Digestive,"530"
"530.82",DigestiveBleeding,Digestive,"530"
"531.00",DigestiveBleeding,Digestive,"531"
"531.01",DigestiveBleeding,Digestive,"531"
"531.20",DigestiveBleeding,Digestive,"531"
"531.21",DigestiveBleeding,Digestive,"531"
"531.40",DigestiveBleeding,Digestive,"531"
"531.41",DigestiveBleeding,Digestive,"531"
"531.60",DigestiveBleeding,Digestive,"531"
"531.61",DigestiveBleeding,Digestive,"531"
"532.00",DigestiveBleeding,Digestive,"532"
"532.01",DigestiveBleeding,Digestive,"532"
"532.20",DigestiveBleeding,Digestive,"532"
"532.21",DigestiveBleeding,Digestive,"532"
"532.40",DigestiveBleeding,Digestive,"532"
"532.41",DigestiveBleeding,Digestive,"532"
"532.60",DigestiveBleeding,Digestive,"532"
"532.61",DigestiveBleeding,Digestive,"532"
"533.00",DigestiveBleeding,Digestive,"533"
"533.01",DigestiveBleeding,Digestive,"533"
"533.20",DigestiveBleeding,Digestive,"533"
"533.21",DigestiveBleeding,Digestive,"533"
"533.40",DigestiveBleeding,Digestive,"533"
"533.41",DigestiveBleeding,Digestive,"533"
"533.60",DigestiveBleeding,Digestive,"533"
"533.61",DigestiveBleeding,Digestive,"533"
"534.00",DigestiveBleeding,Digestive,"534"
"534.01",DigestiveBleeding,Digestive,"534"
"534.20",DigestiveBleeding,Digestive,"534"
"534.21",DigestiveBleeding,Digestive,"534"
"534.40",DigestiveBleeding,Digestive,"534"
"534.41",DigestiveBleeding,Digestive,"534"
"534.60",DigestiveBleeding,Digestive,"534"
"534.61",DigestiveBleeding,Digestive,"534"
"569.3",DigestiveBleeding,Digestive,"569"
"578",DigestiveBleeding,Digestive,"578"
"578.0",DigestiveBleeding,Digestive,"578"
"578.1",DigestiveBleeding,Digestive,"578"
"578.9",DigestiveBleeding,Digestive,"578"
"531",DigestiveUlcer,Digestive,"531"
"531.10",DigestiveUlcer,Digestive,"531"
"531.11",DigestiveUlcer,Digestive,"531"
"531.30",DigestiveUlcer,Digestive,"531"
"531.31",DigestiveUlcer,Digestive,"531"
"531.50",DigestiveUlcer,Digestive,"531"
"531.51",DigestiveUlcer,Digestive,"531"
"531.70",DigestiveUlcer,Digestive,"531"
"531.71",DigestiveUlcer,Digestive,"531"
"531.9",DigestiveUlcer,Digestive,"531"
"531.90",DigestiveUlcer,Digestive,"531"
"531.91",DigestiveUlcer,Digestive,"531"
"532",DigestiveUlcer,Digestive,"532"
"532.10",DigestiveUlcer,Digestive,"532"
"532.11",DigestiveUlcer,Digestive,"532"
"532.30",DigestiveUlcer,Digestive,"532"
"532.31",DigestiveUlcer,Digestive,"532"
"532.50",DigestiveUlcer,Digestive,"532"
"532.51",DigestiveUlcer,Digestive,"532"
"532.70",DigestiveUlcer,Digestive,"532"
"532.71",DigestiveUlcer,Digestive,"532"
"532.90",DigestiveUlcer,Digestive,"532"
"532.91",DigestiveUlcer,Digestive,"532"
"533",DigestiveUlcer,Digestive,"533"
"533.10",DigestiveUlcer,Digestive,"533"
"533.11",DigestiveUlcer,Digestive,"533"
"533.30",DigestiveUlcer,Digestive,"533"
"533.31",DigestiveUlcer,Digestive,"533"
"533.50",DigestiveUlcer,Digestive,"533"
"533.51",DigestiveUlcer,Digestive,"533"
"533.70",DigestiveUlcer,Digestive,"533"
"533.71",DigestiveUlcer,Digestive,"533"
"533.90",DigestiveUlcer,Digestive,"533"
"533.91",DigestiveUlcer,Digestive,"533"
"534.10",DigestiveUlcer,Digestive,"534"
"534.11",DigestiveUlcer,Digestive,"534"
"534.30",DigestiveUlcer,Digestive,"534"
"534.31",DigestiveUlcer,Digestive,"534"
"534.50",DigestiveUlcer,Digestive,"534"
"534.51",DigestiveUlcer,Digestive,"534"
"534.70",DigestiveUlcer,Digestive,"534"
"534.71",DigestiveUlcer,Digestive,"534"
"534.90",DigestiveUlcer,Digestive,"534"
"534.91",DigestiveUlcer,Digestive,"534"
"562",Diverticula,Digestive,"562"
"562.00",Diverticula,Digestive,"562"
"562.01",Diverticula,Digestive,"562"
"562.02",Diverticula,Digestive,"562"
"562.03",Diverticula,Digestive,"562"
"562.1",Diverticula,Digestive,"562"
"562.10",Diverticula,Digestive,"562"
"562.11",Diverticula,Digestive,"562"
"562.12",Diverticula,Digestive,"562"
"562.13",Diverticula,Digestive,"562"
"V45.85",DMII,,"V45"
"V49.71",DMRelated,,"V49"
"V49.73",DMRelated,,"V49"
"V49.74",DMRelated,,"V49"
"V53.91",DMII,,"V53"
"V58.67",DMII,,"V58"
"V65.46",DMII,,"V65"
"249.00",DMRelated,,"249"
"249.01",DMRelated,,"249"
"250.00",DMRelated,,"250"
"250.01",DMRelated,,"250"
"250.02",DMRelated,,"250"
"250.03",DMRelated,,"250"
"783.6",DMRelated,,"783"
"791.5",DMRelated,,"791"
"791.6",DMRelated,,"791"
"250.50",DMRelated2,,"250"
"250.51",DMRelated2,,"250"
"250.52",DMRelated2,,"250"
"250.53",DMRelated2,,"250"
"250.91",DMRelated2,,"250"
"250.92",DMRelated2,,"250"
"250.93",DMRelated2,,"250"
"249.10",DMRelated2,,"249"
"249.11",DMRelated2,,"249"
"249.20",DMRelated2,,"249"
"249.21",DMRelated2,,"249"
"249.30",DMRelated2,,"249"
"249.31",DMRelated2,,"249"
"249.40",DMRelated2,,"249"
"249.41",DMRelated2,,"249"
"249.50",DMRelated2,,"249"
"249.51",DMRelated2,,"249"
"249.60",DMRelated2,,"249"
"249.61",DMRelated2,,"249"
"249.70",DMRelated2,,"249"
"249.71",DMRelated2,,"249"
"249.80",DMRelated2,,"249"
"249.81",DMRelated2,,"249"
"249.90",DMRelated2,,"249"
"249.91",DMRelated2,,"249"
"250.10",DMRelated2,,"250"
"250.11",DMRelated2,,"250"
"250.12",DMRelated2,,"250"
"250.13",DMRelated2,,"250"
"250.20",DMRelated2,,"250"
"250.21",DMRelated2,,"250"
"250.22",DMRelated2,,"250"
"250.23",DMRelated2,,"250"
"250.30",DMRelated2,,"250"
"250.31",DMRelated2,,"250"
"250.32",DMRelated2,,"250"
"250.33",DMRelated2,,"250"
"250.40",DMRelated2,,"250"
"250.41",DMRelated2,,"250"
"250.42",DMRelated2,,"250"
"250.43",DMRelated2,,"250"
"250.60",DMRelated2,,"250"
"250.61",DMRelated2,,"250"
"250.62",DMRelated2,,"250"
"250.63",DMRelated2,,"250"
"250.70",DMRelated2,,"250"
"250.71",DMRelated2,,"250"
"250.72",DMRelated2,,"250"
"250.73",DMRelated2,,"250"
"250.80",DMRelated2,,"250"
"250.81",DMRelated2,,"250"
"250.82",DMRelated2,,"250"
"250.83",DMRelated2,,"250"
"250.90",DMRelated2,,"250"
"V49.70",DMRelated2,,"V49"
"V49.72",DMRelated2,,"V49"
"V49.75",DMRelated2,,"V49"
"V49.76",DMRelated2,,"V49"
"292.0",Drug,,"292"
"292.11",Drug,,"292"
"292.12",Drug,,"292"
"292.2",Drug,,"292"
"292.81",Drug,,"292"
"292.82",Drug,,"292"
"292.83",Drug,,"292"
"292.84",Drug,,"292"
"292.85",Drug,,"292"
"292.89",Drug,,"292"
"292.9",Drug,,"292"
"304",Drug,,"304"
"304.0",Drug,,"304"
"304.00",Drug,,"304"
"304.01",Drug,,"304"
"304.02",Drug,,"304"
"304.03",Drug,,"304"
"304.1",Drug,,"304"
"304.10",Drug,,"304"
"304.11",Drug,,"304"
"304.12",Drug,,"304"
"304.13",Drug,,"304"
"304.2",Drug,,"304"
"304.20",Drug,,"304"
"304.21",Drug,,"304"
"304.22",Drug,,"304"
"304.23",Drug,,"304"
"304.3",Drug,,"304"
"304.30",Drug,,"304"
"304.31",Drug,,"304"
"304.32",Drug,,"304"
"304.33",Drug,,"304"
"304.40",Drug,,"304"
"304.41",Drug,,"304"
"304.42",Drug,,"304"
"304.43",Drug,,"304"
"304.50",Drug,,"304"
"304.51",Drug,,"304"
"304.52",Drug,,"304"
"304.53",Drug,,"304"
"304.6",Drug,,"304"
"304.60",Drug,,"304"
"304.61",Drug,,"304"
"304.62",Drug,,"304"
"304.63",Drug,,"304"
"304.7",Drug,,"304"
"304.70",Drug,,"304"
"304.71",Drug,,"304"
"304.72",Drug,,"304"
"304.73",Drug,,"304"
"304.80",Drug,,"304"
"304.81",Drug,,"304"
"304.82",Drug,,"304"
"304.83",Drug,,"304"
"304.9",Drug,,"304"
"304.90",Drug,,"304"
"304.91",Drug,,"304"
"304.92",Drug,,"304"
"304.93",Drug,,"304"
"305.20",Drug,,"305"
"305.21",Drug,,"305"
"305.22",Drug,,"305"
"305.23",Drug,,"305"
"305.30",Drug,,"305"
"305.31",Drug,,"305"
"305.32",Drug,,"305"
"305.33",Drug,,"305"
"305.4",Drug,,"305"
"305.40",Drug,,"305"
"305.41",Drug,,"305"
"305.42",Drug,,"305"
"305.43",Drug,,"305"
"305.50",Drug,,"305"
"305.51",Drug,,"305"
"305.52",Drug,,"305"
"305.53",Drug,,"305"
"305.60",Drug,,"305"
"305.61",Drug,,"305"
"305.62",Drug,,"305"
"305.63",Drug,,"305"
"305.70",Drug,,"305"
"305.71",Drug,,"305"
"305.72",Drug,,"305"
"305.73",Drug,,"305"
"305.80",Drug,,"305"
"305.81",Drug,,"305"
"305.82",Drug,,"305"
"305.83",Drug,,"305"
"305.9",DrugOther,,"305"
"305.90",DrugOther,,"305"
"305.91",DrugOther,,"305"
"305.92",DrugOther,,"305"
"305.93",DrugOther,,"305"
"787.2",Dysphagia,Digestive,"787"
"787.20",Dysphagia,Digestive,"787"
"787.21",Dysphagia,Digestive,"787"
"787.22",Dysphagia,Digestive,"787"
"787.23",Dysphagia,Digestive,"787"
"787.24",Dysphagia,Digestive,"787"
"787.29",Dysphagia,Digestive,"787"
"786.0",Dyspnea,DMSympton,"786"
"786.00",Dyspnea,DMSympton,"786"
"786.01",Dyspnea,DMSympton,"786"
"786.02",Dyspnea,DMSympton,"786"
"786.03",Dyspnea,DMSympton,"786"
"786.04",Dyspnea,DMSympton,"786"
"786.05",Dyspnea,DMSympton,"786"
"786.06",Dyspnea,DMSympton,"786"
"786.07",Dyspnea,DMSympton,"786"
"786.09",Dyspnea,DMSympton,"786"
"786.1",Dyspnea,DMSympton,"786"
"786.52",Dyspnea,DMSympton,"786"
"786.7",Dyspnea,DMSympton,"786"
"786.8",Dyspnea,DMSympton,"786"
"786.9",Dyspnea,DMSympton,"786"
"427",Dysrhythmia,,"427"
"427.0",Dysrhythmia,,"427"
"427.1",Dysrhythmia,,"427"
"427.2",Dysrhythmia,,"427"
"427.3",Dysrhythmia,,"427"
"427.31",Dysrhythmia,,"427"
"427.32",Dysrhythmia,,"427"
"427.41",Dysrhythmia,,"427"
"427.42",Dysrhythmia,,"427"
"427.5",Dysrhythmia,,"427"
"427.6",Dysrhythmia,,"427"
"427.60",Dysrhythmia,,"427"
"427.61",Dysrhythmia,,"427"
"427.69",Dysrhythmia,,"427"
"427.8",Dysrhythmia,,"427"
"427.81",Dysrhythmia,,"427"
"427.89",Dysrhythmia,,"427"
"427.9",Dysrhythmia,,"427"
"788.1",Dysuria,DMSymptom,"788"
"729.81",Edema,,"729"
"782.3",Edema,,"782"
"794.31",EKGAbnormal,,"794"
"726.30",Elbow,ConnectiveTissue,"726"
"726.31",Elbow,ConnectiveTissue,"726"
"726.32",Elbow,ConnectiveTissue,"726"
"726.33",Elbow,ConnectiveTissue,"726"
"726.39",Elbow,ConnectiveTissue,"726"
"251.0",EndocrineOther,Hormonal,"251"
"251.3",EndocrineOther,Hormonal,"251"
"251.4",EndocrineOther,Hormonal,"251"
"251.5",EndocrineOther,Hormonal,"251"
"251.8",EndocrineOther,Hormonal,"251"
"251.9",EndocrineOther,Hormonal,"251"
"252.0",EndocrineOther,Hormonal,"252"
"252.00",EndocrineOther,Hormonal,"252"
"252.01",EndocrineOther,Hormonal,"252"
"252.02",EndocrineOther,Hormonal,"252"
"252.08",EndocrineOther,Hormonal,"252"
"252.1",EndocrineOther,Hormonal,"252"
"252.8",EndocrineOther,Hormonal,"252"
"252.9",EndocrineOther,Hormonal,"252"
"253.0",EndocrineOther,Hormonal,"253"
"253.1",EndocrineOther,Hormonal,"253"
"253.2",EndocrineOther,Hormonal,"253"
"253.3",EndocrineOther,Hormonal,"253"
"253.4",EndocrineOther,Hormonal,"253"
"253.5",EndocrineOther,Hormonal,"253"
"253.6",EndocrineOther,Hormonal,"253"
"253.7",EndocrineOther,Hormonal,"253"
"253.8",EndocrineOther,Hormonal,"253"
"253.9",EndocrineOther,Hormonal,"253"
"254.0",EndocrineOther,Hormonal,"254"
"254.1",EndocrineOther,Hormonal,"254"
"254.8",EndocrineOther,Hormonal,"254"
"254.9",EndocrineOther,Hormonal,"254"
"255.0",EndocrineOther,Hormonal,"255"
"255.1",EndocrineOther,Hormonal,"255"
"255.10",EndocrineOther,Hormonal,"255"
"255.11",EndocrineOther,Hormonal,"255"
"255.12",EndocrineOther,Hormonal,"255"
"255.13",EndocrineOther,Hormonal,"255"
"255.14",EndocrineOther,Hormonal,"255"
"255.2",EndocrineOther,Hormonal,"255"
"255.3",EndocrineOther,Hormonal,"255"
"255.4",EndocrineOther,Hormonal,"255"
"255.41",EndocrineOther,Hormonal,"255"
"255.42",EndocrineOther,Hormonal,"255"
"255.5",EndocrineOther,Hormonal,"255"
"255.6",EndocrineOther,Hormonal,"255"
"255.8",EndocrineOther,Hormonal,"255"
"255.9",EndocrineOther,Hormonal,"255"
"258.0",EndocrineOther,Hormonal,"258"
"258.01",EndocrineOther,Hormonal,"258"
"258.02",EndocrineOther,Hormonal,"258"
"258.03",EndocrineOther,Hormonal,"258"
"258.1",EndocrineOther,Hormonal,"258"
"258.8",EndocrineOther,Hormonal,"258"
"258.9",EndocrineOther,Hormonal,"258"
"259.0",EndocrineOther,Hormonal,"259"
"259.1",EndocrineOther,Hormonal,"259"
"259.2",EndocrineOther,Hormonal,"259"
"259.3",EndocrineOther,Hormonal,"259"
"259.4",EndocrineOther,Hormonal,"259"
"259.5",EndocrineOther,Hormonal,"259"
"259.50",EndocrineOther,Hormonal,"259"
"259.51",EndocrineOther,Hormonal,"259"
"259.52",EndocrineOther,Hormonal,"259"
"259.8",EndocrineOther,Hormonal,"259"
"259.9",EndocrineOther,Hormonal,"259"
"726.4",Enthesopathy,ConnectiveTissue,"726"
"726.5",Enthesopathy,ConnectiveTissue,"726"
"726.6",Enthesopathy,ConnectiveTissue,"726"
"726.60",Enthesopathy,ConnectiveTissue,"726"
"726.61",Enthesopathy,ConnectiveTissue,"726"
"726.62",Enthesopathy,ConnectiveTissue,"726"
"726.63",Enthesopathy,ConnectiveTissue,"726"
"726.64",Enthesopathy,ConnectiveTissue,"726"
"726.65",Enthesopathy,ConnectiveTissue,"726"
"726.69",Enthesopathy,ConnectiveTissue,"726"
"726.7",Enthesopathy,ConnectiveTissue,"726"
"726.70",Enthesopathy,ConnectiveTissue,"726"
"726.71",Enthesopathy,ConnectiveTissue,"726"
"726.72",Enthesopathy,ConnectiveTissue,"726"
"726.73",Enthesopathy,ConnectiveTissue,"726"
"726.79",Enthesopathy,ConnectiveTissue,"726"
"726.8",Enthesopathy,ConnectiveTissue,"726"
"726.9",Enthesopathy,ConnectiveTissue,"726"
"726.90",Enthesopathy,ConnectiveTissue,"726"
"726.91",Enthesopathy,ConnectiveTissue,"726"
"345",Epilepsy,NervousSystemOther,"345"
"345.0",Epilepsy,NervousSystemOther,"345"
"345.00",Epilepsy,NervousSystemOther,"345"
"345.01",Epilepsy,NervousSystemOther,"345"
"345.1",Epilepsy,NervousSystemOther,"345"
"345.10",Epilepsy,NervousSystemOther,"345"
"345.11",Epilepsy,NervousSystemOther,"345"
"345.2",Epilepsy,NervousSystemOther,"345"
"345.3",Epilepsy,NervousSystemOther,"345"
"345.4",Epilepsy,NervousSystemOther,"345"
"345.40",Epilepsy,NervousSystemOther,"345"
"345.41",Epilepsy,NervousSystemOther,"345"
"345.5",Epilepsy,NervousSystemOther,"345"
"345.50",Epilepsy,NervousSystemOther,"345"
"345.51",Epilepsy,NervousSystemOther,"345"
"345.6",Epilepsy,NervousSystemOther,"345"
"345.60",Epilepsy,NervousSystemOther,"345"
"345.61",Epilepsy,NervousSystemOther,"345"
"345.7",Epilepsy,NervousSystemOther,"345"
"345.70",Epilepsy,NervousSystemOther,"345"
"345.71",Epilepsy,NervousSystemOther,"345"
